t,Location,Velocity,Acceleration
3.0799999999999783,-9.486399999999866,-6.159999999999957,-2.0
3.089999999999978,-9.548099999999865,-6.179999999999956,-2.0
3.099999999999978,-9.609999999999863,-6.199999999999956,-2.0
3.1099999999999777,-9.672099999999862,-6.219999999999955,-2.0
3.1199999999999775,-9.73436359532672,-6.21742422927154,5.0
3.1299999999999772,-9.796287837619431,-6.167424229271541,5.0
3.139999999999977,-9.857712079912146,-6.117424229271542,5.0
3.149999999999977,-9.918636322204861,-6.067424229271543,5.0
3.1599999999999766,-9.979060564497575,-6.017424229271544,5.0
3.1699999999999764,-10.03898480679029,-5.967424229271547,5.0
3.179999999999976,-10.098409049083005,-5.917424229271548,5.0
3.189999999999976,-10.157333291375718,-5.867424229271549,5.0
3.1999999999999758,-10.215757533668432,-5.81742422927155,5.0
3.2099999999999755,-10.273681775961148,-5.767424229271551,5.0
3.2199999999999753,-10.33110601825386,-5.717424229271552,5.0
3.229999999999975,-10.388030260546575,-5.667424229271553,5.0
3.239999999999975,-10.44445450283929,-5.617424229271554,5.0
3.2499999999999747,-10.500378745132004,-5.5674242292715554,5.0
3.2599999999999745,-10.555802987424718,-5.5174242292715565,5.0
3.2699999999999743,-10.610727229717433,-5.467424229271558,5.0
3.279999999999974,-10.665151472010148,-5.417424229271559,5.0
3.289999999999974,-10.719075714302862,-5.36742422927156,5.0
3.2999999999999736,-10.772499956595576,-5.317424229271561,5.0
3.3099999999999734,-10.82542419888829,-5.267424229271562,5.0
3.319999999999973,-10.877848441181005,-5.217424229271563,5.0
3.329999999999973,-10.92977268347372,-5.167424229271564,5.0
3.3399999999999728,-10.981196925766435,-5.117424229271565,5.0
3.3499999999999726,-11.032121168059149,-5.067424229271566,5.0
3.3599999999999723,-11.082545410351864,-5.017424229271567,5.0
3.369999999999972,-11.132469652644579,-4.967424229271568,5.0
3.379999999999972,-11.181893894937293,-4.917424229271569,5.0
3.3899999999999717,-11.230818137230008,-4.86742422927157,5.0
3.3999999999999715,-11.279242379522723,-4.817424229271571,5.0
3.4099999999999713,-11.327166621815437,-4.7674242292715725,5.0
3.419999999999971,-11.374590864108152,-4.717424229271574,5.0
3.429999999999971,-11.421515106400866,-4.667424229271575,5.0
3.4399999999999706,-11.46793934869358,-4.617424229271576,5.0
3.4499999999999704,-11.513863590986295,-4.567424229271577,5.0
3.45999999999997,-11.55928783327901,-4.517424229271578,5.0
3.46999999999997,-11.604212075571725,-4.467424229271579,5.0
3.47999999999997,-11.64863631786444,-4.41742422927158,5.0
3.4899999999999696,-11.692560560157155,-4.367424229271581,5.0
3.4999999999999694,-11.73598480244987,-4.317424229271582,5.0
3.509999999999969,-11.778909044742585,-4.267424229271583,5.0
3.519999999999969,-11.8213332870353,-4.217424229271584,5.0
3.5299999999999687,-11.863257529328015,-4.167424229271585,5.0
3.5399999999999685,-11.90468177162073,-4.117424229271586,5.0
3.5499999999999683,-11.945606013913444,-4.067424229271587,5.0
3.559999999999968,-11.98603025620616,-4.0174242292715885,5.0
3.569999999999968,-12.025954498498875,-3.967424229271589,5.0
3.5799999999999677,-12.065378740791589,-3.91742422927159,5.0
3.5899999999999674,-12.104302983084304,-3.8674242292715912,5.0
3.5999999999999672,-12.142727225377019,-3.8174242292715923,5.0
3.609999999999967,-12.180651467669735,-3.7674242292715934,5.0
3.619999999999967,-12.21807570996245,-3.7174242292715944,5.0
3.6299999999999666,-12.254999952255165,-3.6674242292715955,5.0
3.6399999999999664,-12.291424194547881,-3.6174242292715966,5.0
3.649999999999966,-12.327348436840596,-3.5674242292715976,5.0
3.659999999999966,-12.362772679133311,-3.5174242292715987,5.0
3.6699999999999657,-12.397696921426027,-3.4674242292715998,5.0
3.6799999999999655,-12.432121163718742,-3.417424229271601,5.0
3.6899999999999653,-12.466045406011457,-3.367424229271602,5.0
3.699999999999965,-12.499469648304173,-3.317424229271603,5.0
3.709999999999965,-12.532393890596888,-3.267424229271604,5.0
3.7199999999999647,-12.564818132889602,-3.217424229271605,5.0
3.7299999999999645,-12.596742375182318,-3.167424229271606,5.0
3.7399999999999642,-12.628166617475033,-3.1174242292716072,5.0
3.749999999999964,-12.65909085976775,-3.0674242292716083,5.0
3.759999999999964,-12.689515102060465,-3.0174242292716094,5.0
3.7699999999999636,-12.71943934435318,-2.9674242292716104,5.0
3.7799999999999634,-12.748863586645895,-2.9174242292716115,5.0
3.789999999999963,-12.77778782893861,-2.8674242292716126,5.0
3.799999999999963,-12.806212071231327,-2.8174242292716136,5.0
3.8099999999999627,-12.834136313524041,-2.7674242292716147,5.0
3.8199999999999625,-12.861560555816757,-2.7174242292716158,5.0
3.8299999999999623,-12.888484798109474,-2.667424229271617,5.0
3.839999999999962,-12.914909040402188,-2.617424229271618,5.0
3.849999999999962,-12.940833282694904,-2.567424229271619,5.0
3.8599999999999617,-12.96625752498762,-2.51742422927162,5.0
3.8699999999999615,-12.991181767280336,-2.467424229271621,5.0
3.8799999999999613,-13.015606009573052,-2.417424229271622,5.0
3.889999999999961,-13.039530251865767,-2.367424229271623,5.0
3.899999999999961,-13.062954494158483,-2.3174242292716243,5.0
3.9099999999999606,-13.085878736451198,-2.2674242292716253,5.0
3.9199999999999604,-13.108302978743914,-2.2174242292716264,5.0
3.92999999999996,-13.13022722103663,-2.1674242292716275,5.0
3.93999999999996,-13.151651463329346,-2.1174242292716285,5.0
3.9499999999999598,-13.172575705622062,-2.0674242292716296,5.0
3.9599999999999596,-13.192999947914778,-2.0174242292716307,5.0
3.9699999999999593,-13.212924190207493,-1.9674242292716322,5.0
3.979999999999959,-13.23234843250021,-1.9174242292716333,5.0
3.989999999999959,-13.251272674792926,-1.8674242292716343,5.0
3.9999999999999587,-13.269696917085641,-1.8174242292716354,5.0
4.009999999999959,-13.287621159378357,-1.7674242292716338,5.0
4.019999999999959,-13.305045401671073,-1.7174242292716349,5.0
4.0299999999999585,-13.32196964396379,-1.667424229271636,5.0
4.039999999999958,-13.338393886256505,-1.617424229271637,5.0
4.049999999999958,-13.35431812854922,-1.567424229271638,5.0
4.059999999999958,-13.369742370841937,-1.5174242292716391,5.0
4.069999999999958,-13.384666613134653,-1.4674242292716402,5.0
4.079999999999957,-13.399090855427369,-1.4174242292716412,5.0
4.089999999999957,-13.413015097720086,-1.3674242292716423,5.0
4.099999999999957,-13.426439340012802,-1.3174242292716434,5.0
4.109999999999957,-13.439363582305518,-1.2674242292716444,5.0
4.119999999999957,-13.451787824598235,-1.2174242292716455,5.0
4.129999999999956,-13.46371206689095,-1.1674242292716466,5.0
4.139999999999956,-13.475136309183666,-1.1174242292716476,5.0
4.149999999999956,-13.486060551476383,-1.0674242292716487,5.0
4.159999999999956,-13.496484793769099,-1.0174242292716498,5.0
4.1699999999999555,-13.506409036061815,-0.9674242292716508,5.0
4.179999999999955,-13.515833278354533,-0.9174242292716519,5.0
4.189999999999955,-13.524757520647245,-0.867424229271653,5.0
4.199999999999955,-13.533181762939966,-0.817424229271654,5.0
4.209999999999955,-13.54110600523268,-0.7674242292716551,5.0
4.2199999999999545,-13.548530247525399,-0.7174242292716562,5.0
4.229999999999954,-13.55545448981811,-0.6674242292716572,5.0
4.239999999999954,-13.56187873211083,-0.6174242292716583,5.0
4.249999999999954,-13.567802974403545,-0.5674242292716594,5.0
4.259999999999954,-13.573227216696264,-0.5174242292716604,5.0
4.269999999999953,-13.578151458988977,-0.4674242292716615,5.0
4.279999999999953,-13.582575701281698,-0.41742422927166256,5.0
4.289999999999953,-13.58649994357441,-0.3674242292716636,5.0
4.299999999999953,-13.58992418586713,-0.3174242292716647,5.0
4.3099999999999525,-13.592848428159844,-0.26742422927166576,5.0
4.319999999999952,-13.595272670452564,-0.21742422927166682,5.0
4.329999999999952,-13.597196912745277,-0.1674242292716679,5.0
4.339999999999952,-13.598621155037996,-0.11742422927166896,5.0
4.349999999999952,-13.59954539733071,-0.06742422927167002,5.0
4.3599999999999515,-13.599969639623431,-0.017424229271671088,5.0
4.369999999999951,-13.599893881916143,0.032575770728327846,5.0
4.379999999999951,-13.599318124208864,0.08257577072832678,5.0
4.389999999999951,-13.598242366501577,0.13257577072832571,5.0
4.399999999999951,-13.596666608794298,0.18257577072832465,5.0
4.40999999999995,-13.59459085108701,0.23257577072832358,5.0
4.41999999999995,-13.59201509337973,0.2825757707283225,5.0
4.42999999999995,-13.588939335672444,0.33257577072832145,5.0
4.43999999999995,-13.585363577965165,0.3825757707283204,5.0
4.4499999999999496,-13.581287820257877,0.4325757707283193,5.0
4.459999999999949,-13.576712062550598,0.48257577072831825,5.0
4.469999999999949,-13.571636304843313,0.5325757707283172,5.0
4.479999999999949,-13.566060547136033,0.5825757707283161,5.0
4.489999999999949,-13.559984789428746,0.6325757707283151,5.0
4.4999999999999485,-13.553409031721467,0.682575770728314,5.0
4.509999999999948,-13.54633327401418,0.7325757707283129,5.0
4.519999999999948,-13.538757516306902,0.7825757707283119,5.0
4.529999999999948,-13.530681758599613,0.8325757707283108,5.0
4.539999999999948,-13.522106000892336,0.8825757707283097,5.0
4.549999999999947,-13.51303024318505,0.9325757707283087,5.0
4.559999999999947,-13.503454485477768,0.9825757707283076,5.0
4.569999999999947,-13.493378727770484,1.0325757707283065,5.0
4.579999999999947,-13.482802970063203,1.0825757707283055,5.0
4.589999999999947,-13.471727212355916,1.1325757707283044,5.0
4.599999999999946,-13.460151454648638,1.1825757707283033,5.0
4.609999999999946,-13.448075696941352,1.2325757707283023,5.0
4.619999999999946,-13.435499939234072,1.2825757707283012,5.0
4.629999999999946,-13.422424181526786,1.3325757707283001,5.0
4.6399999999999455,-13.408848423819506,1.382575770728299,5.0
4.649999999999945,-13.394772666112221,1.432575770728298,5.0
4.659999999999945,-13.38019690840494,1.482575770728297,5.0
4.669999999999945,-13.365121150697654,1.5325757707282959,5.0
4.679999999999945,-13.349545392990375,1.5825757707282948,5.0
4.689999999999944,-13.33346963528309,1.6325757707282937,5.0
4.699999999999944,-13.316893877575811,1.6825757707282927,5.0
4.709999999999944,-13.299818119868526,1.7325757707282916,5.0
4.719999999999944,-13.282242362161245,1.7825757707282905,5.0
4.729999999999944,-13.26416660445396,1.8325757707282895,5.0
4.739999999999943,-13.245590846746682,1.8825757707282884,5.0
4.749999999999943,-13.226515089039395,1.9325757707282873,5.0
4.759999999999943,-13.206939331332116,1.9825757707282863,5.0
